1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
329, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
330, forest, minecraft:birch_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
331, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
332, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
333, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
334, forest, minecraft:birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
335, forest, minecraft:dark_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
336, forest, minecraft:dark_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
337, forest, minecraft:dark_forest, MONSTER, creeperoverhaul:dark_oak_creeper, 30, 2, 2
338, forest, minecraft:dark_forest, MONSTER, minecraft:creeper, 30, 4, 4
339, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 5, 1, 4
340, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 30, 4, 4
341, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 30, 4, 4
342, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 30, 4, 4
343, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
344, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 30, 4, 4
345, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
346, forest, minecraft:dark_forest, MONSTER, quark:stoneling, 10, 1, 1
347, forest, minecraft:dark_forest, MONSTER, quark:toretoise, 10, 2, 4
348, forest, minecraft:dark_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
349, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
350, forest, minecraft:dark_forest, CREATURE, alexsmobs:potoo, 15, 1, 1
351, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
352, forest, minecraft:dark_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
353, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
354, forest, minecraft:dark_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
355, forest, minecraft:dark_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
356, forest, minecraft:dark_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
357, forest, minecraft:dark_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
358, forest, minecraft:dark_forest, CREATURE, cnb:sporeling, 30, 3, 5
359, forest, minecraft:dark_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
360, forest, minecraft:dark_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
361, forest, minecraft:dark_forest, CREATURE, hexerei:crow, 20, 2, 5
362, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 10, 4, 4
363, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 10, 4, 4
364, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 10, 4, 4
365, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 12, 4, 4
366, forest, minecraft:dark_forest, CREATURE, mythicmounts:moth, 20, 1, 2
367, forest, minecraft:dark_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
368, forest, minecraft:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
369, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
370, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
371, forest, minecraft:dark_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
372, forest, minecraft:old_growth_birch_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
373, forest, minecraft:old_growth_birch_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
374, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 30, 4, 4
375, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
376, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 30, 4, 4
377, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 30, 4, 4
378, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 30, 4, 4
379, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
380, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 30, 4, 4
381, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
382, forest, minecraft:old_growth_birch_forest, MONSTER, quark:stoneling, 10, 1, 1
383, forest, minecraft:old_growth_birch_forest, MONSTER, quark:toretoise, 10, 2, 4
384, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
385, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
386, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
387, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
388, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:sugar_glider, 15, 2, 4
389, forest, minecraft:old_growth_birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
390, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
391, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
392, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
393, forest, minecraft:old_growth_birch_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
394, forest, minecraft:old_growth_birch_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
395, forest, minecraft:old_growth_birch_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
396, forest, minecraft:old_growth_birch_forest, CREATURE, hexerei:crow, 20, 2, 5
397, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
398, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
399, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
400, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
401, forest, minecraft:old_growth_birch_forest, CREATURE, mythicmounts:direwolf, 20, 2, 4
402, forest, minecraft:old_growth_birch_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
403, forest, minecraft:old_growth_birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
404, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
405, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
406, forest, minecraft:old_growth_birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
407, taiga, minecraft:old_growth_pine_taiga, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
408, taiga, minecraft:old_growth_pine_taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
409, taiga, minecraft:old_growth_pine_taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
410, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
411, taiga, minecraft:old_growth_pine_taiga, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
412, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 5, 1, 4
413, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 30, 4, 4
414, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 30, 4, 4
415, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 30, 4, 4
416, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
417, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 30, 4, 4
418, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
419, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:stoneling, 10, 1, 1
420, taiga, minecraft:old_growth_pine_taiga, MONSTER, quark:toretoise, 10, 2, 4
421, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
422, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
423, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
424, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
425, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
426, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
427, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
428, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
429, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
430, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 10, 4, 4
431, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 10, 2, 4
432, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
433, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
434, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
435, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 4, 4
436, taiga, minecraft:old_growth_pine_taiga, CREATURE, mythicmounts:direwolf, 20, 2, 4
437, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
438, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
439, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
440, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
441, taiga, minecraft:old_growth_spruce_taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
442, taiga, minecraft:old_growth_spruce_taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
443, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
444, taiga, minecraft:old_growth_spruce_taiga, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
445, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
446, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 30, 4, 4
447, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 30, 4, 4
448, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 30, 4, 4
449, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
450, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 30, 4, 4
451, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
452, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:stoneling, 10, 1, 1
453, taiga, minecraft:old_growth_spruce_taiga, MONSTER, quark:toretoise, 10, 2, 4
454, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
455, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
456, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
457, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
458, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
459, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
460, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
461, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
462, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 10, 4, 4
463, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 10, 4, 4
464, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 10, 2, 4
465, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 10, 4, 4
466, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
467, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 12, 4, 4
468, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 10, 4, 4
469, taiga, minecraft:old_growth_spruce_taiga, CREATURE, mythicmounts:direwolf, 20, 2, 4
470, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
471, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
472, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
473, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
474, taiga, minecraft:taiga, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
475, taiga, minecraft:taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
476, taiga, minecraft:taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
477, taiga, minecraft:taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
478, taiga, minecraft:taiga, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
479, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 5, 1, 4
480, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 30, 4, 4
481, taiga, minecraft:taiga, MONSTER, minecraft:slime, 30, 4, 4
482, taiga, minecraft:taiga, MONSTER, minecraft:spider, 30, 4, 4
483, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
484, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 30, 4, 4
485, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
486, taiga, minecraft:taiga, MONSTER, quark:stoneling, 10, 1, 1
487, taiga, minecraft:taiga, MONSTER, quark:toretoise, 10, 2, 4
488, taiga, minecraft:taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
489, taiga, minecraft:taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
490, taiga, minecraft:taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
491, taiga, minecraft:taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
492, taiga, minecraft:taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
493, taiga, minecraft:taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
494, taiga, minecraft:taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
495, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 10, 4, 4
496, taiga, minecraft:taiga, CREATURE, minecraft:cow, 10, 4, 4
497, taiga, minecraft:taiga, CREATURE, minecraft:fox, 10, 2, 4
498, taiga, minecraft:taiga, CREATURE, minecraft:pig, 10, 4, 4
499, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 10, 2, 3
500, taiga, minecraft:taiga, CREATURE, minecraft:sheep, 12, 4, 4
501, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 10, 4, 4
502, taiga, minecraft:taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
503, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
504, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
505, taiga, minecraft:taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
506, taiga, minecraft:snowy_taiga, MONSTER, ars_nouveau:wilden_guardian, 20, 1, 1
507, taiga, minecraft:snowy_taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
508, taiga, minecraft:snowy_taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
509, taiga, minecraft:snowy_taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
510, taiga, minecraft:snowy_taiga, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
511, taiga, minecraft:snowy_taiga, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
512, taiga, minecraft:snowy_taiga, MONSTER, minecraft:enderman, 5, 1, 4
513, taiga, minecraft:snowy_taiga, MONSTER, minecraft:skeleton, 30, 4, 4
514, taiga, minecraft:snowy_taiga, MONSTER, minecraft:slime, 30, 4, 4
515, taiga, minecraft:snowy_taiga, MONSTER, minecraft:spider, 30, 4, 4
516, taiga, minecraft:snowy_taiga, MONSTER, minecraft:witch, 5, 1, 1
517, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie, 30, 4, 4
518, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
519, taiga, minecraft:snowy_taiga, MONSTER, quark:stoneling, 10, 1, 1
520, taiga, minecraft:snowy_taiga, MONSTER, quark:toretoise, 10, 2, 4
521, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
522, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
523, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:moose, 30, 3, 4
524, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
525, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
526, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
527, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
528, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
529, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
530, taiga, minecraft:snowy_taiga, CREATURE, cnb:yeti, 25, 2, 3
531, taiga, minecraft:snowy_taiga, CREATURE, minecraft:chicken, 10, 4, 4
532, taiga, minecraft:snowy_taiga, CREATURE, minecraft:cow, 10, 4, 4
533, taiga, minecraft:snowy_taiga, CREATURE, minecraft:fox, 10, 2, 4
534, taiga, minecraft:snowy_taiga, CREATURE, minecraft:pig, 10, 4, 4
535, taiga, minecraft:snowy_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
536, taiga, minecraft:snowy_taiga, CREATURE, minecraft:sheep, 12, 4, 4
537, taiga, minecraft:snowy_taiga, CREATURE, minecraft:wolf, 10, 4, 4
538, taiga, minecraft:snowy_taiga, CREATURE, crittersandcompanions:shima_enaga, 30, 2, 3
539, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
540, taiga, minecraft:snowy_taiga, AMBIENT, minecraft:bat, 10, 8, 8
541, taiga, minecraft:snowy_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
542, taiga, minecraft:snowy_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
543, savanna, minecraft:savanna, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
544, savanna, minecraft:savanna, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
545, savanna, minecraft:savanna, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
546, savanna, minecraft:savanna, MONSTER, creeperoverhaul:savannah_creeper, 30, 2, 2
547, savanna, minecraft:savanna, MONSTER, minecraft:enderman, 5, 1, 4
548, savanna, minecraft:savanna, MONSTER, minecraft:skeleton, 30, 4, 4
549, savanna, minecraft:savanna, MONSTER, minecraft:slime, 30, 4, 4
550, savanna, minecraft:savanna, MONSTER, minecraft:spider, 30, 4, 4
551, savanna, minecraft:savanna, MONSTER, minecraft:witch, 5, 1, 1
552, savanna, minecraft:savanna, MONSTER, minecraft:zombie, 30, 4, 4
553, savanna, minecraft:savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
554, savanna, minecraft:savanna, MONSTER, quark:stoneling, 10, 1, 1
555, savanna, minecraft:savanna, MONSTER, quark:toretoise, 10, 2, 4
556, savanna, minecraft:savanna, CREATURE, alexsmobs:elephant, 30, 3, 5
557, savanna, minecraft:savanna, CREATURE, alexsmobs:emu, 20, 2, 5
558, savanna, minecraft:savanna, CREATURE, alexsmobs:gazelle, 30, 7, 7
559, savanna, minecraft:savanna, CREATURE, alexsmobs:kangaroo, 25, 3, 5
560, savanna, minecraft:savanna, CREATURE, alexsmobs:maned_wolf, 30, 1, 1
561, savanna, minecraft:savanna, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
562, savanna, minecraft:savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
563, savanna, minecraft:savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
564, savanna, minecraft:savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
565, savanna, minecraft:savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
566, savanna, minecraft:savanna, CREATURE, friendsandfoes:mauler, 30, 1, 1
567, savanna, minecraft:savanna, CREATURE, minecraft:chicken, 10, 4, 4
568, savanna, minecraft:savanna, CREATURE, minecraft:cow, 10, 4, 4
569, savanna, minecraft:savanna, CREATURE, minecraft:donkey, 10, 1, 1
570, savanna, minecraft:savanna, CREATURE, minecraft:horse, 10, 2, 6
571, savanna, minecraft:savanna, CREATURE, minecraft:pig, 10, 4, 4
572, savanna, minecraft:savanna, CREATURE, minecraft:sheep, 12, 4, 4
573, savanna, minecraft:savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
574, savanna, minecraft:savanna, AMBIENT, minecraft:bat, 10, 8, 8
575, savanna, minecraft:savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
576, savanna, minecraft:savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
577, savanna, minecraft:savanna_plateau, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
578, savanna, minecraft:savanna_plateau, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
579, savanna, minecraft:savanna_plateau, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
580, savanna, minecraft:savanna_plateau, MONSTER, creeperoverhaul:savannah_creeper, 30, 2, 2
581, savanna, minecraft:savanna_plateau, MONSTER, minecraft:enderman, 5, 1, 4
582, savanna, minecraft:savanna_plateau, MONSTER, minecraft:skeleton, 30, 4, 4
583, savanna, minecraft:savanna_plateau, MONSTER, minecraft:slime, 30, 4, 4
584, savanna, minecraft:savanna_plateau, MONSTER, minecraft:spider, 30, 4, 4
585, savanna, minecraft:savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
586, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie, 30, 4, 4
587, savanna, minecraft:savanna_plateau, MONSTER, minecraft:zombie_villager, 10, 1, 1
588, savanna, minecraft:savanna_plateau, MONSTER, quark:stoneling, 10, 1, 1
589, savanna, minecraft:savanna_plateau, MONSTER, quark:toretoise, 10, 2, 4
